,slp,industry,gas_to_electricity_public,aggregated,manufacturing_sector,hospitality_sector,retail_sector,real_wages,price_industry,price_households,solar,temperature,index,time,year,month,weekday,weekday_num,monday,friday,weekend,christmas_period,holiday,long_weekend
2019-02-24,1.705100502,1.3146166714814063,0.3377879035185937,1.650236853276433,100.3,87.7,98.2,102.8,103.4,94.8,1.2401809367321697e-10,277.2508005840668,2019-02-24,784.0,2019,2,Sunday,6,0,0,1,0,0,0
2019-02-25,1.57014177,1.373905928904195,0.5025097770958049,1.566984119147731,100.3,87.7,98.2,102.8,103.4,94.8,1.2693485631434932e-10,279.3894892329559,2019-02-25,785.0,2019,2,Monday,0,1,0,0,0,0,0
2019-02-26,1.478805986,1.3282637062260672,0.5307964447739327,1.428504458851589,100.3,87.7,98.2,102.8,103.4,94.8,1.2823373319677932e-10,280.37304410721305,2019-02-26,786.0,2019,2,Tuesday,1,0,0,0,0,0,0
2019-02-27,1.356345664,1.2824819947247716,0.49267476627522827,1.281599519739905,100.3,87.7,98.2,102.8,103.4,94.8,1.3345482086566282e-10,281.195344370673,2019-02-27,787.0,2019,2,Wednesday,2,0,0,0,0,0,0
2019-02-28,1.3414568420000001,1.4057880227815374,0.3434795782184627,1.1975541381599997,100.3,87.7,98.2,102.8,103.4,94.8,1.212839496702677e-10,281.5533718418905,2019-02-28,788.0,2019,2,Thursday,3,0,0,0,0,0,0
2019-03-01,1.5110620490000002,1.3478965408567711,0.46287125314322886,1.3006773161235057,108.8,99.9,109.6,102.8,98.8,95.0,5.040123018467575e-11,279.4935490942138,2019-03-01,789.0,2019,3,Friday,4,0,1,0,0,0,0
2019-03-02,1.53142401,1.1790665026248337,0.35168126037516617,1.357977820133392,108.8,99.9,109.6,102.8,98.8,95.0,5.6656927668527834e-11,278.9985806311673,2019-03-02,790.0,2019,3,Saturday,5,0,0,1,0,0,0
2019-03-03,1.380574664,1.2106232171198401,0.20009683788015992,1.1776193287310186,108.8,99.9,109.6,102.8,98.8,95.0,4.725104664778576e-11,282.3958064825757,2019-03-03,791.0,2019,3,Sunday,6,0,0,1,0,0,0
2019-03-04,1.4831422650000001,1.3999800483392209,0.31519753966077907,1.1757627442361092,108.8,99.9,109.6,102.8,98.8,95.0,8.79593995179287e-11,281.6097761816353,2019-03-04,792.0,2019,3,Monday,0,1,0,0,0,0,0
2019-03-05,1.665318314,1.4512740129405066,0.3796840320594934,1.3608415400028309,108.8,99.9,109.6,102.8,98.8,95.0,9.054339890359266e-11,278.53518112222577,2019-03-05,793.0,2019,3,Tuesday,1,0,0,0,0,0,0
2019-03-06,1.4636276490000002,1.3571200631475784,0.3487982098524216,1.2802289968651095,108.8,99.9,109.6,102.8,98.8,95.0,9.246488420953623e-11,280.90986702890825,2019-03-06,794.0,2019,3,Wednesday,2,0,0,0,0,0,0
2019-03-07,1.4011098270000002,1.3528028086246824,0.32411448737531756,1.1744738468789935,108.8,99.9,109.6,102.8,98.8,95.0,9.572955024151572e-11,282.18130783512964,2019-03-07,795.0,2019,3,Thursday,3,0,0,0,0,0,0
2019-03-08,1.521227919,1.370915035754909,0.33478797124509085,1.2672943170534452,108.8,99.9,109.6,102.8,98.8,95.0,1.1109887534954832e-10,279.88823620338945,2019-03-08,796.0,2019,3,Friday,4,0,1,0,0,0,0
2019-03-09,1.502597693,1.1905257006284025,0.2559186863715975,1.2196842791764975,108.8,99.9,109.6,102.8,98.8,95.0,6.818173527427737e-11,280.7498461649403,2019-03-09,797.0,2019,3,Saturday,5,0,0,1,0,0,0
2019-03-10,1.6129046530000002,1.2743634655714058,0.276490299428594,1.2841206873246747,108.8,99.9,109.6,102.8,98.8,95.0,5.599787713817898e-11,279.96510845378697,2019-03-10,798.0,2019,3,Sunday,6,0,0,1,0,0,0
2019-03-11,1.908105466,1.6359632904411052,0.3254741245588948,1.609305066481621,108.8,99.9,109.6,102.8,98.8,95.0,1.0262731538026732e-10,276.26429715177784,2019-03-11,799.0,2019,3,Monday,0,1,0,0,0,0,0
2019-03-12,1.7483827330000001,1.5055769113796176,0.317715413620382,1.608070424638253,108.8,99.9,109.6,102.8,98.8,95.0,1.0968461000156251e-10,278.2015700180153,2019-03-12,800.0,2019,3,Tuesday,1,0,0,0,0,0,0
2019-03-13,1.782257052,1.5515675146863295,0.2829410143136708,1.5785588927287568,108.8,99.9,109.6,102.8,98.8,95.0,1.0943548401755985e-10,278.6169448782796,2019-03-13,801.0,2019,3,Wednesday,2,0,0,0,0,0,0
2019-03-14,1.81826463,1.575192270607444,0.2843611453925562,1.5763829052430005,108.8,99.9,109.6,102.8,98.8,95.0,4.554375778512092e-11,278.3880502607423,2019-03-14,802.0,2019,3,Thursday,3,0,0,0,0,0,0
2019-03-15,1.6379885730000001,1.4103698513608731,0.2960571236391267,1.3835158091762865,108.8,99.9,109.6,102.8,98.8,95.0,3.5381601716709134e-11,280.7364377200184,2019-03-15,803.0,2019,3,Friday,4,0,1,0,0,0,0
2019-03-16,1.524045989,1.235688368086219,0.22784140391378094,1.2176325605287295,108.8,99.9,109.6,102.8,98.8,95.0,5.594003893748171e-11,281.5758970822829,2019-03-16,804.0,2019,3,Saturday,5,0,0,1,0,0,0
2019-03-17,1.550287868,1.3025039479340377,0.1811747900659624,1.231638987542592,108.8,99.9,109.6,102.8,98.8,95.0,1.0708164292774092e-10,280.5040974667268,2019-03-17,805.0,2019,3,Sunday,6,0,0,1,0,0,0
2019-03-18,1.7513027620000001,1.541444330182375,0.330440525817625,1.5041903917785897,108.8,99.9,109.6,102.8,98.8,95.0,1.4201057237814823e-10,277.2044195030128,2019-03-18,806.0,2019,3,Monday,0,1,0,0,0,0,0
2019-03-19,1.712520078,1.4200561860568597,0.5393871779431403,1.65725211465119,108.8,99.9,109.6,102.8,98.8,95.0,1.4844306595010054e-10,276.799092415133,2019-03-19,807.0,2019,3,Tuesday,1,0,0,0,0,0,0
2019-03-20,1.5603903460000002,1.3395274677726736,0.5092744972273262,1.5972496376673373,108.8,99.9,109.6,102.8,98.8,95.0,1.4057543920240332e-10,278.6538395109916,2019-03-20,808.0,2019,3,Wednesday,2,0,0,0,0,0,0
2019-03-21,1.316542982,1.269751494453942,0.4945036585460578,1.372899981591773,108.8,99.9,109.6,102.8,98.8,95.0,1.6002599133936218e-10,281.4002424246878,2019-03-21,809.0,2019,3,Thursday,3,0,0,0,0,0,0
2019-03-22,1.133277444,1.1671526736423408,0.49399241135765903,1.1417858781022552,108.8,99.9,109.6,102.8,98.8,95.0,1.7630078989433257e-10,282.85296186239555,2019-03-22,810.0,2019,3,Friday,4,0,1,0,0,0,0
2019-03-23,1.175841182,1.072951513829706,0.3295884471702938,1.0789672830919543,108.8,99.9,109.6,102.8,98.8,95.0,1.5398704166404074e-10,281.81174219499434,2019-03-23,811.0,2019,3,Saturday,5,0,0,1,0,0,0
2019-03-24,1.2878046950000002,1.140733230190249,0.282865765809751,1.177857644968535,108.8,99.9,109.6,102.8,98.8,95.0,1.3824490406883933e-10,280.25425251784924,2019-03-24,812.0,2019,3,Sunday,6,0,0,1,0,0,0
2019-03-25,1.5419357200000001,1.4721372873378145,0.3027099766621854,1.4375333445433152,108.8,99.9,109.6,102.8,98.8,95.0,1.4178412323433754e-10,277.899336967491,2019-03-25,813.0,2019,3,Monday,0,1,0,0,0,0,0
2019-03-26,1.5960088190000001,1.4747161339270656,0.35895897107293445,1.5420403522090607,108.8,99.9,109.6,102.8,98.8,95.0,1.0732279519241794e-10,278.0798424311264,2019-03-26,814.0,2019,3,Tuesday,1,0,0,0,0,0,0
2019-03-27,1.466726586,1.3318305651841815,0.4791691938158185,1.482364096950597,108.8,99.9,109.6,102.8,98.8,95.0,9.811792606688117e-11,279.4952402629562,2019-03-27,815.0,2019,3,Wednesday,2,0,0,0,0,0,0
2019-03-28,1.3219366540000002,1.2360828724912214,0.5286030345087787,1.3223682055763115,108.8,99.9,109.6,102.8,98.8,95.0,1.0735495102709724e-10,281.2939492579222,2019-03-28,816.0,2019,3,Thursday,3,0,0,0,0,0,0
2019-03-29,1.101078406,1.1540294403950315,0.4734281756049684,1.1211228409494165,108.8,99.9,109.6,102.8,98.8,95.0,1.7464641301064476e-10,282.76072610452235,2019-03-29,817.0,2019,3,Friday,4,0,1,0,0,0,0
2019-03-30,0.9208652450000001,1.0013600412679788,0.2659422297320212,0.9542262188469895,108.8,99.9,109.6,102.8,98.8,95.0,2.0248448629892632e-10,283.6370207205499,2019-03-30,818.0,2019,3,Saturday,5,0,0,1,0,0,0
2019-03-31,1.107433579,1.1858111191067815,0.21003923089321846,1.011643084263082,108.8,99.9,109.6,102.8,98.8,95.0,1.8071477216732985e-10,281.8492593511564,2019-03-31,819.0,2019,3,Sunday,6,0,0,1,0,0,0
2019-04-01,1.1682397260000001,1.339760538732683,0.321176412267317,1.1358957207029015,102.1,101.4,113.0,109.3,96.4,95.5,2.168249160727362e-10,280.77446884981174,2019-04-01,820.0,2019,4,Monday,0,1,0,0,0,0,0
2019-04-02,1.0565087240000002,1.314060150845561,0.2824300041544392,1.0255888907815105,102.1,101.4,113.0,109.3,96.4,95.5,1.860388542068254e-10,283.33086962572975,2019-04-02,821.0,2019,4,Tuesday,1,0,0,0,0,0,0
2019-04-03,1.1256323380000002,1.3084084858688199,0.4287975941311802,1.0401239419484498,102.1,101.4,113.0,109.3,96.4,95.5,1.2725968524205417e-10,282.40298363036584,2019-04-03,822.0,2019,4,Wednesday,2,0,0,0,0,0,0
2019-04-04,1.302267982,1.3113243164761803,0.5045437385238197,1.2198614653844035,102.1,101.4,113.0,109.3,96.4,95.5,1.0671995424830538e-10,279.7886631149465,2019-04-04,823.0,2019,4,Thursday,3,0,0,0,0,0,0
2019-04-05,1.3216204390000001,1.25057447620633,0.47928812979367014,1.2641954872479453,102.1,101.4,113.0,109.3,96.4,95.5,1.0435179482955724e-10,280.066142339202,2019-04-05,824.0,2019,4,Friday,4,0,1,0,0,0,0
2019-04-06,1.01379462,1.0616727315688501,0.25442120943114993,1.0324781693989677,102.1,101.4,113.0,109.3,96.4,95.5,1.7723564897637799e-10,283.7107753647249,2019-04-06,825.0,2019,4,Saturday,5,0,0,1,0,0,0
2019-04-07,0.853245435,1.068306479752734,0.22114983724726595,0.8604716255289572,102.1,101.4,113.0,109.3,96.4,95.5,1.9390785211621048e-10,284.8842500088819,2019-04-07,826.0,2019,4,Sunday,6,0,0,1,0,0,0
2019-04-08,0.8893501490000001,1.2088163562767724,0.3564564257232276,0.8459522508888195,102.1,101.4,113.0,109.3,96.4,95.5,1.6760020910648472e-10,284.0360189279108,2019-04-08,827.0,2019,4,Monday,0,1,0,0,0,0,0
2019-04-09,1.029528341,1.2666007102320391,0.393043152767961,0.9740102634070886,102.1,101.4,113.0,109.3,96.4,95.5,1.72670145439932e-10,281.86331032846647,2019-04-09,828.0,2019,4,Tuesday,1,0,0,0,0,0,0
2019-04-10,1.203422272,1.3141506797697549,0.41745206123024514,1.195685209297501,102.1,101.4,113.0,109.3,96.4,95.5,1.7526684664370852e-10,279.79236201649366,2019-04-10,829.0,2019,4,Wednesday,2,0,0,0,0,0,0
2019-04-11,1.3609719450000002,1.3936962054398252,0.42463428556017485,1.4417447403955892,102.1,101.4,113.0,109.3,96.4,95.5,1.7854875770823002e-10,278.04920301219835,2019-04-11,830.0,2019,4,Thursday,3,0,0,0,0,0,0
2019-04-12,1.5683228020000002,1.4079441824235723,0.4574857545764277,1.655705074468587,102.1,101.4,113.0,109.3,96.4,95.5,1.6040523700658482e-10,276.52684823344424,2019-04-12,831.0,2019,4,Friday,4,0,1,0,0,0,0
2019-04-13,1.6338016130000002,1.2914341177231252,0.3337847882768744,1.7485979501493683,102.1,101.4,113.0,109.3,96.4,95.5,1.7498909538142493e-10,275.9903672438166,2019-04-13,832.0,2019,4,Saturday,5,0,0,1,0,0,0
2019-04-14,1.562872881,1.3301083399886109,0.25935538501138905,1.701408484744185,102.1,101.4,113.0,109.3,96.4,95.5,1.5227597950024435e-10,277.29529778472846,2019-04-14,833.0,2019,4,Sunday,6,0,0,1,0,0,0
2019-04-15,1.221094935,1.411400851648052,0.2931500693519479,1.4355520796060448,102.1,101.4,113.0,109.3,96.4,95.5,2.3262349885173302e-10,281.40189261363486,2019-04-15,834.0,2019,4,Monday,0,1,0,0,0,0,0
2019-04-16,1.029204751,1.2890008516019886,0.35706622539801136,1.15611025486387,102.1,101.4,113.0,109.3,96.4,95.5,2.4274896353625506e-10,282.9828961120256,2019-04-16,835.0,2019,4,Tuesday,1,0,0,0,0,0,0
2019-04-17,0.8989093560000001,1.230681602218514,0.392000288781486,0.8990705976982019,102.1,101.4,113.0,109.3,96.4,95.5,2.124235919781292e-10,284.74507407210706,2019-04-17,836.0,2019,4,Wednesday,2,0,0,0,0,0,0
2019-04-18,0.7167928130000001,1.1358459098181202,0.27141726018187995,0.6657242980165239,102.1,101.4,113.0,109.3,96.4,95.5,2.611527071516306e-10,286.74516437151283,2019-04-18,837.0,2019,4,Thursday,3,0,0,0,0,0,0
2019-04-19,0.582104332,0.9584816247231449,0.18031519427685505,0.5067449004911675,102.1,101.4,113.0,109.3,96.4,95.5,2.657057366868077e-10,287.96054716301865,2019-04-19,838.0,2019,4,Friday,4,0,1,0,0,1,0
2019-04-20,0.550103054,0.8973280516112085,0.2020818463887915,0.4548108332113568,102.1,101.4,113.0,109.3,96.4,95.5,2.706108717993267e-10,287.7164484624554,2019-04-20,839.0,2019,4,Saturday,5,0,0,1,0,0,0
2019-04-21,0.520271373,0.8679084304988107,0.15560357950118936,0.4427394586488915,102.1,101.4,113.0,109.3,96.4,95.5,2.7533754310738783e-10,287.56172823825585,2019-04-21,840.0,2019,4,Sunday,6,0,0,1,0,0,0
2019-04-22,0.49810851500000003,0.9367612885454302,0.12361071845456988,0.42957158710495724,102.1,101.4,113.0,109.3,96.4,95.5,2.7425792212234696e-10,288.10429733181235,2019-04-22,841.0,2019,4,Monday,0,1,0,0,0,1,0
2019-04-23,0.49785496,1.1468287816447602,0.19873766235523985,0.4166804452498835,102.1,101.4,113.0,109.3,96.4,95.5,2.3602318662577795e-10,287.8413060813771,2019-04-23,842.0,2019,4,Tuesday,1,0,0,0,0,0,0
2019-04-24,0.45372210900000004,1.1585746562584875,0.2082481557415125,0.35851623867836097,102.1,101.4,113.0,109.3,96.4,95.5,2.4777917692221683e-10,289.2533859926506,2019-04-24,843.0,2019,4,Wednesday,2,0,0,0,0,0,0
2019-04-25,0.461529206,1.139425099230208,0.27427698876979206,0.382470562041647,102.1,101.4,113.0,109.3,96.4,95.5,2.3649100980628596e-10,288.2744323150834,2019-04-25,844.0,2019,4,Thursday,3,0,0,0,0,0,0
2019-04-26,0.613061466,1.1433168610371884,0.3105509819628116,0.5935138658494301,102.1,101.4,113.0,109.3,96.4,95.5,1.4269490888451443e-10,284.38307924880075,2019-04-26,845.0,2019,4,Friday,4,0,1,0,0,0,0
2019-04-27,0.7635930860000001,1.0730088446840993,0.19287405931590096,0.8071391890114177,102.1,101.4,113.0,109.3,96.4,95.5,1.6258737140360057e-10,282.4720043158998,2019-04-27,846.0,2019,4,Saturday,5,0,0,1,0,0,0
2019-04-28,0.895262545,1.1394338252532201,0.2033935737467798,1.0323690494712616,102.1,101.4,113.0,109.3,96.4,95.5,1.865908919740846e-10,280.83985913922567,2019-04-28,847.0,2019,4,Sunday,6,0,0,1,0,0,0
2019-04-29,0.9739964640000001,1.2881383687310248,0.3217899722689749,1.1354226129954395,102.1,101.4,113.0,109.3,96.4,95.5,1.3399256166207473e-10,281.32077545187013,2019-04-29,848.0,2019,4,Monday,0,1,0,0,0,0,0
2019-04-30,0.8306444260000001,1.1942850908448819,0.32463779315511804,1.0052165144956282,102.1,101.4,113.0,109.3,96.4,95.5,2.2671149227112116e-10,283.62085327516826,2019-04-30,849.0,2019,4,Tuesday,1,0,0,0,0,0,0
2019-05-01,0.7789132630000001,1.0532310525418234,0.1988303324581767,0.9059561556867077,106.7,109.7,111.3,109.3,92.8,95.6,2.2358100482971026e-10,284.04181151558754,2019-05-01,850.0,2019,5,Wednesday,2,0,0,0,0,1,0
2019-05-02,0.833074093,1.2377444163788376,0.2789951966211624,0.8859526677620196,106.7,109.7,111.3,109.3,92.8,95.6,1.870850813709447e-10,283.67384361974143,2019-05-02,851.0,2019,5,Thursday,3,0,0,0,0,0,0
2019-05-03,0.9776914080000001,1.2227453304214877,0.36300064157851225,1.0241055392590552,106.7,109.7,111.3,109.3,92.8,95.6,1.8735352689319558e-10,281.45144257094864,2019-05-03,852.0,2019,5,Friday,4,0,1,0,0,0,0
2019-05-04,1.20572641,1.19818889699651,0.23872817900348975,1.3142565452822579,106.7,109.7,111.3,109.3,92.8,95.6,1.744845132555762e-10,277.9859138625506,2019-05-04,853.0,2019,5,Saturday,5,0,0,1,0,0,0
2019-05-05,1.2273097940000002,1.2122329318912968,0.20919783110870338,1.4578655173457171,106.7,109.7,111.3,109.3,92.8,95.6,2.2581728088667336e-10,278.12279807840565,2019-05-05,854.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-06,1.243519811,1.3775713445094633,0.31340554549053656,1.4949688687213218,106.7,109.7,111.3,109.3,92.8,95.6,2.291331392493205e-10,279.15236748934274,2019-05-06,855.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-07,1.1282491060000002,1.2993292357919284,0.37550305720807176,1.3731527471473757,106.7,109.7,111.3,109.3,92.8,95.6,2.2920845650930533e-10,280.6536536582586,2019-05-07,856.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-08,1.0553076350000001,1.2696872725298456,0.3446141864701543,1.1475984851085617,106.7,109.7,111.3,109.3,92.8,95.6,1.2293608861403107e-10,282.7114473852957,2019-05-08,857.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-09,0.9090514770000001,1.220790815470584,0.35367189552941625,0.9447879098211742,106.7,109.7,111.3,109.3,92.8,95.6,1.914800654362332e-10,284.2644734051051,2019-05-09,858.0,2019,5,Thursday,3,0,0,0,0,0,0
2019-05-10,0.880961513,1.1593632781408585,0.37292019485914146,0.8628243472142166,106.7,109.7,111.3,109.3,92.8,95.6,2.159799778560095e-10,284.06411332162344,2019-05-10,859.0,2019,5,Friday,4,0,1,0,0,0,0
2019-05-11,0.9523448870000001,1.047663390726508,0.2648218312734917,0.903705198870667,106.7,109.7,111.3,109.3,92.8,95.6,1.490877798210972e-10,282.717786449792,2019-05-11,860.0,2019,5,Saturday,5,0,0,1,0,0,0
2019-05-12,0.981438825,1.1315343255814767,0.17946587441852338,1.0036370449798775,106.7,109.7,111.3,109.3,92.8,95.6,2.230313277978451e-10,281.6276139635215,2019-05-12,861.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-13,0.9254308960000001,1.2938207539925919,0.2657430900074081,1.0546069617545415,106.7,109.7,111.3,109.3,92.8,95.6,2.8458220738110724e-10,282.18838171783074,2019-05-13,862.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-14,0.9301161170000001,1.3133961012719206,0.28625711872807946,1.0980539166487422,106.7,109.7,111.3,109.3,92.8,95.6,2.5467255587917963e-10,281.6943090008535,2019-05-14,863.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-15,0.92124395,1.2887464909778565,0.3077037550221433,1.1104839272924316,106.7,109.7,111.3,109.3,92.8,95.6,2.413037967349499e-10,281.7094054541038,2019-05-15,864.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-16,0.9721992770000001,1.2690925273389784,0.34628914166102165,1.084880999354253,106.7,109.7,111.3,109.3,92.8,95.6,1.2768885109084262e-10,282.0099213487262,2019-05-16,865.0,2019,5,Thursday,3,0,0,0,0,0,0
2019-05-17,0.8081386150000001,1.1413654853534503,0.3299962136465496,0.8778489256301483,106.7,109.7,111.3,109.3,92.8,95.6,1.6981465622810405e-10,284.83392054537086,2019-05-17,866.0,2019,5,Friday,4,0,1,0,0,0,0
2019-05-18,0.564111616,0.9397351343266798,0.2521925756733205,0.5922481219792236,106.7,109.7,111.3,109.3,92.8,95.6,2.646920592940168e-10,287.8405610375788,2019-05-18,867.0,2019,5,Saturday,5,0,0,1,0,0,0
2019-05-19,0.488162523,0.9657876190476229,0.19760599295237724,0.4355203991741702,106.7,109.7,111.3,109.3,92.8,95.6,2.483575680851563e-10,288.7957195653112,2019-05-19,868.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-20,0.5524767970000001,1.11569355018313,0.35697440781686984,0.44637305009740835,106.7,109.7,111.3,109.3,92.8,95.6,1.5249285850397384e-10,287.393860045046,2019-05-20,869.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-21,0.663037172,1.1834242410916724,0.3125109899083278,0.5166948760411338,106.7,109.7,111.3,109.3,92.8,95.6,9.33162070199769e-11,286.2102593896388,2019-05-21,870.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-22,0.6802522350000001,1.2290631263152703,0.3046168706847299,0.5919050600408982,106.7,109.7,111.3,109.3,92.8,95.6,1.4673276066228356e-10,285.260871256509,2019-05-22,871.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-23,0.542516984,1.1709505625009595,0.3183663234990405,0.5505135104147866,106.7,109.7,111.3,109.3,92.8,95.6,2.6676747145137607e-10,286.8293130756482,2019-05-23,872.0,2019,5,Thursday,3,0,0,0,0,0,0
2019-05-24,0.441400463,1.0861516680820653,0.30838067991793455,0.43036247078669015,106.7,109.7,111.3,109.3,92.8,95.6,2.594209847010883e-10,288.8269745465382,2019-05-24,873.0,2019,5,Friday,4,0,1,0,0,0,0
2019-05-25,0.47992751400000006,0.958857741850087,0.27625879114991275,0.45366254598217026,106.7,109.7,111.3,109.3,92.8,95.6,2.2299744897211665e-10,286.8600794715107,2019-05-25,874.0,2019,5,Saturday,5,0,0,1,0,0,0
2019-05-26,0.451996057,0.972879882194671,0.17007304080532915,0.39555836166870306,106.7,109.7,111.3,109.3,92.8,95.6,2.113040272029956e-10,288.4730109215552,2019-05-26,875.0,2019,5,Sunday,6,0,0,1,0,0,0
2019-05-27,0.44386456100000005,1.1431603008734168,0.2990752991265832,0.3901450014803849,106.7,109.7,111.3,109.3,92.8,95.6,1.6413323109446487e-10,288.37510894762244,2019-05-27,876.0,2019,5,Monday,0,1,0,0,0,0,0
2019-05-28,0.5436013700000001,1.118366790941792,0.3929595750582079,0.5236968883051119,106.7,109.7,111.3,109.3,92.8,95.6,1.7863505493429028e-10,285.51190918635217,2019-05-28,877.0,2019,5,Tuesday,1,0,0,0,0,0,0
2019-05-29,0.56218575,1.094725880166913,0.37098822183308716,0.6287676233331843,106.7,109.7,111.3,109.3,92.8,95.6,2.4371339251852595e-10,284.7164194139114,2019-05-29,878.0,2019,5,Wednesday,2,0,0,0,0,0,0
2019-05-30,0.48235095200000005,0.9730001737845191,0.15467333321548088,0.5275463158581026,106.7,109.7,111.3,109.3,92.8,95.6,1.769927140332248e-10,287.5416801092219,2019-05-30,879.0,2019,5,Thursday,3,0,0,0,0,1,0
2019-05-31,0.367254364,0.9852589766297821,0.24714033937021782,0.35526996129719485,106.7,109.7,111.3,109.3,92.8,95.6,2.1991043472952667e-10,290.57209071282057,2019-05-31,880.0,2019,5,Friday,4,0,1,0,0,0,1
2019-06-01,0.30190388300000004,0.9201973971685119,0.1549147498314881,0.2631124688419961,97.2,112.0,107.7,109.3,89.2,95.7,2.9042836929787036e-10,292.29588470455127,2019-06-01,881.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-02,0.258241363,0.9264549335093182,0.10978628149068186,0.20852057281034864,97.2,112.0,107.7,109.3,89.2,95.7,3.165887472429879e-10,295.19053183924194,2019-06-02,882.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-03,0.25394930600000004,1.0950484503470848,0.25932571065291526,0.20143301650361223,97.2,112.0,107.7,109.3,89.2,95.7,2.5972868576339436e-10,293.9619638158934,2019-06-03,883.0,2019,6,Monday,0,1,0,0,0,0,0
2019-06-04,0.253475406,1.030942068421599,0.2976635635784011,0.197075595813765,97.2,112.0,107.7,109.3,89.2,95.7,2.741285912399834e-10,294.19547443082325,2019-06-04,884.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-05,0.229347128,1.0199182644076406,0.28720201059235934,0.18638178679885503,97.2,112.0,107.7,109.3,89.2,95.7,2.949452954831149e-10,295.9862258656727,2019-06-05,885.0,2019,6,Wednesday,2,0,0,0,0,0,0
2019-06-06,0.29219698,1.1360736186673643,0.28539749633263556,0.24178202200952606,97.2,112.0,107.7,109.3,89.2,95.7,1.7109688668833034e-10,289.0663729297791,2019-06-06,886.0,2019,6,Thursday,3,0,0,0,0,0,0
2019-06-07,0.290049757,1.0359419472678169,0.2553371527321833,0.27342039624875825,97.2,112.0,107.7,109.3,89.2,95.7,2.884381040073264e-10,289.69255785310133,2019-06-07,887.0,2019,6,Friday,4,0,1,0,0,0,0
2019-06-08,0.321237261,0.939571307989001,0.09453942801099914,0.3148890268200818,97.2,112.0,107.7,109.3,89.2,95.7,2.3554643241070064e-10,288.5919945307529,2019-06-08,888.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-09,0.293480421,0.8639410516898861,0.13489282431011393,0.31051489319133685,97.2,112.0,107.7,109.3,89.2,95.7,2.707871019277116e-10,289.9447913066481,2019-06-09,889.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-10,0.279066095,0.9198289375291477,0.16830702347085208,0.2817228279858171,97.2,112.0,107.7,109.3,89.2,95.7,2.0019555755342095e-10,291.2162858833116,2019-06-10,890.0,2019,6,Monday,0,1,0,0,0,1,0
2019-06-11,0.28653972,1.100077066060569,0.3004828479394311,0.284076925947318,97.2,112.0,107.7,109.3,89.2,95.7,1.7616490194260862e-10,290.6616483120163,2019-06-11,891.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-12,0.310032595,1.084900448977148,0.3525451300228518,0.29662820936759393,97.2,112.0,107.7,109.3,89.2,95.7,1.7022978242048843e-10,289.8298752650756,2019-06-12,892.0,2019,6,Wednesday,2,0,0,0,0,0,0
2019-06-13,0.29589711100000005,1.1330427224606368,0.30096573853936337,0.28160177880818354,97.2,112.0,107.7,109.3,89.2,95.7,2.718417886436934e-10,290.449703883593,2019-06-13,893.0,2019,6,Thursday,3,0,0,0,0,0,0
2019-06-14,0.253743588,1.045257035431585,0.332184050568415,0.23755393468426936,97.2,112.0,107.7,109.3,89.2,95.7,2.5539656726247915e-10,293.25953310618183,2019-06-14,894.0,2019,6,Friday,4,0,1,0,0,0,0
2019-06-15,0.248142516,0.8919930312486362,0.22202469975136402,0.2242959026397286,97.2,112.0,107.7,109.3,89.2,95.7,2.330793099106365e-10,293.0960653322339,2019-06-15,895.0,2019,6,Saturday,5,0,0,1,0,0,0
2019-06-16,0.269938683,0.9462254328364104,0.2080332541635896,0.24480726767471395,97.2,112.0,107.7,109.3,89.2,95.7,2.0153255994296096e-10,290.20861221706366,2019-06-16,896.0,2019,6,Sunday,6,0,0,1,0,0,0
2019-06-17,0.244883494,1.0655749381061166,0.33103361889388344,0.23159575440011465,97.2,112.0,107.7,109.3,89.2,95.7,2.6893067166463e-10,292.53397966568247,2019-06-17,897.0,2019,6,Monday,0,1,0,0,0,0,0
2019-06-18,0.226485972,1.0149009046524309,0.36148372034756915,0.20350559351057976,97.2,112.0,107.7,109.3,89.2,95.7,2.725500169914256e-10,295.03886518889334,2019-06-18,898.0,2019,6,Tuesday,1,0,0,0,0,0,0
2019-06-19,0.208953349,0.9998823115905018,0.36821511840949833,0.18810142014317274,97.2,112.0,107.7,109.3,89.2,95.7,2.83819590948313e-10,295.82034129255595,2019-06-19,899.0,2019,6,Wednesday,2,0,0,0,0,0,0
